	GEN16	district	party	femaleis1	19
85065	1.0	PAL	REP	1	5
85066	1.0	CHA	NPA	1	5
85067	1.0	PAL	DEM	1	3
85068	1.0	HIL	REP	0	5
85069	0.0	BRO	DEM	1	5
85070	1.0	LEE	REP	1	5
85071	1.0	OKE	REP	1	5
85072	1.0	HIL	REP	0	5
85073	0.0	PUT	DEM	0	5
85074	1.0	SAN	NPA	1	5
85075	1.0	DUV	DEM	0	3
85076	1.0	STL	REP	0	5
85077	1.0	PAL	DEM	0	4
85078	1.0	DAD	DEM	0	5
85079	1.0	HIL	REP	1	5
85080	1.0	PIN	DEM	0	2
85081	1.0	HIL	DEM	0	5
85082	1.0	PIN	NPA	1	5
85083	0.0	PAL	DEM	1	4
85084	1.0	SAR	REP	1	5
85085	0.0	PIN	NPA	1	5
85086	1.0	CLA	REP	0	5
85087	1.0	DUV	DEM	0	5
85088	1.0	STL	REP	0	5
85089	1.0	DAD	DEM	1	4
85090	1.0	ORA	REP	0	5
85091	1.0	STJ	REP	1	5
85092	1.0	PAL	DEM	1	5
85093	1.0	FLA	INT	1	2
85094	1.0	SUM	REP	1	5
85095	1.0	DAD	DEM	0	3
85096	1.0	MAN	REP	0	5
85097	1.0	ALA	DEM	1	5
85098	1.0	HIL	DEM	1	2
85099	1.0	HIL	REP	1	5
85100	1.0	BRE	DEM	0	5
85101	1.0	BRO	NPA	1	4
85102	1.0	ORA	NPA	1	2
85103	1.0	DAD	NPA	1	4
85104	1.0	DAD	NPA	1	4
85105	1.0	CLA	REP	1	5
85106	1.0	ESC	REP	1	5
85107	1.0	DUV	REP	0	5
85108	1.0	DAD	NPA	1	4
85109	1.0	VOL	INT	1	5
85110	1.0	POL	NPA	1	4
85111	1.0	DUV	DEM	1	3
85112	1.0	PIN	DEM	1	5
85113	1.0	BRO	REP	0	5
85114	1.0	DAD	DEM	0	9
85115	1.0	HIL	DEM	1	2
85116	1.0	BAY	NPA	0	6
85117	1.0	PAL	NPA	0	5
85118	1.0	CLA	REP	1	5
85119	1.0	CLL	DEM	0	3
85120	1.0	CHA	REP	1	5
85121	0.0	HIG	NPA	1	5
85122	1.0	DAD	REP	1	4
85123	1.0	SEM	NPA	1	4
85124	1.0	PAL	REP	0	5
85125	1.0	STJ	DEM	1	3
85126	1.0	ESC	DEM	0	3
85127	1.0	JEF	DEM	1	3
85128	1.0	POL	NPA	1	5
85129	1.0	OSC	DEM	1	4
85130	0.0	STL	DEM	0	3
85131	1.0	PIN	NPA	1	5
85132	1.0	SUM	DEM	0	5
85133	1.0	POL	REP	1	5
85134	0.0	LEO	DEM	0	3
85135	0.0	ORA	NPA	1	5
85136	1.0	DAD	REP	1	4
85137	1.0	CLA	NPA	0	5
85138	1.0	POL	NPA	0	5
85139	1.0	ORA	NPA	1	4
85140	1.0	WAL	REP	1	5
85141	1.0	MRN	REP	1	5
85142	1.0	DAD	REP	1	4
85143	1.0	MRT	NPA	1	5
85144	0.0	ORA	NPA	0	4
85145	1.0	POL	REP	1	5
85146	1.0	DUV	INT	0	5
85147	1.0	DAD	REP	1	4
85148	1.0	PAL	DEM	1	5
85149	0.0	ORA	NPA	0	9
85150	1.0	DAD	DEM	1	3
85151	1.0	HIL	REP	0	5
85152	1.0	LEE	REP	0	5
85153	1.0	LEE	REP	1	5
85154	1.0	MAN	REP	0	5
85155	0.0	HIL	NPA	0	4
85156	1.0	HIL	NPA	1	9
85157	1.0	BRO	DEM	0	3
85158	1.0	PIN	DEM	1	5
85159	1.0	ORA	NPA	0	5
85160	1.0	DAD	DEM	1	4
85161	1.0	FLA	DEM	0	9
85162	1.0	SAR	DEM	1	5
85163	1.0	PIN	REP	0	5
85164	1.0	BRO	REP	1	4
85165	1.0	ORA	NPA	1	5
85166	1.0	PIN	DEM	1	5
85167	0.0	HIL	NPA	1	4
85168	1.0	VOL	REP	1	5
85169	1.0	BRO	DEM	1	5
85170	1.0	PIN	DEM	1	5
85171	0.0	MAN	NPA	1	5
85172	1.0	POL	REP	0	5
85173	0.0	BRO	NPA	1	9
85174	1.0	PIN	DEM	1	1
85175	0.0	GAD	INT	1	4
85176	1.0	POL	NPA	1	5
85177	1.0	SEM	REP	1	5
85178	1.0	BRO	REP	0	5
85179	0.0	DAD	REP	1	4
85180	1.0	VOL	REP	0	5
85181	1.0	PAS	DEM	1	5
85182	1.0	CLL	REP	1	5
85183	1.0	HAM	DEM	0	3
85184	1.0	SAR	DEM	1	2
85185	0.0	BAY	LPF	0	5
85186	0.0	MAN	NPA	1	5
85187	0.0	BRE	REP	1	5
85188	1.0	HIG	REP	0	5
85189	0.0	BRE	DEM	0	3
85190	0.0	POL	REP	1	5
85191	1.0	MAN	DEM	1	2
85192	1.0	OKA	REP	0	5
85193	1.0	PAS	NPA	1	5
85194	0.0	BRE	NPA	1	4
85195	0.0	OSC	DEM	0	5
85196	1.0	HIL	REP	0	4
85197	1.0	POL	NPA	1	5
85198	0.0	PIN	REP	1	5
85199	1.0	HIL	DEM	0	3
85200	0.0	LEE	REP	1	5
85201	0.0	DAD	DEM	1	4
85202	1.0	PAS	DEM	1	5
85203	1.0	PIN	REP	1	5
85204	1.0	JAC	DEM	1	5
85205	1.0	HIL	DEM	1	5
85206	1.0	PIN	DEM	1	5
85207	1.0	DUV	REP	0	5
85208	1.0	BRO	DEM	1	3
85209	1.0	MAN	NPA	0	5
85210	1.0	JEF	DEM	1	5
85211	1.0	LEV	REP	1	5
85212	1.0	PAL	NPA	0	5
85213	0.0	MAN	DEM	1	5
85214	1.0	PAS	DEM	0	5
85215	0.0	POL	NPA	1	5
85216	1.0	DIX	REP	1	5
85217	0.0	SAN	INT	1	5
85218	1.0	ESC	REP	1	5
85219	0.0	PAL	REP	1	5
85220	1.0	DES	REP	1	5
85221	0.0	STL	REP	1	5
85222	1.0	ORA	DEM	1	3
85223	1.0	HIL	DEM	0	3
85224	1.0	OKA	REP	1	5
85225	1.0	VOL	REP	0	5
85226	0.0	STJ	REP	0	5
85227	1.0	HIL	DEM	0	4
85228	1.0	ALA	REP	1	5
85229	1.0	DAD	REP	0	5
85230	1.0	LEO	DEM	1	5
85231	1.0	LEE	DEM	1	5
85232	1.0	DAD	DEM	1	3
85233	0.0	BRE	NPA	1	5
85234	1.0	POL	DEM	1	3
85235	1.0	BRO	REP	0	5
85236	0.0	SAR	NPA	0	5
85237	1.0	LEO	DEM	0	5
85238	1.0	DAD	DEM	1	5
85239	1.0	HIL	REP	0	5
85240	1.0	ORA	DEM	1	5
85241	0.0	SAN	REP	1	5
85242	1.0	BRO	NPA	1	5
85243	1.0	HIL	DEM	1	3
85244	1.0	MRT	DEM	0	5
85245	1.0	ORA	DEM	0	3
85246	1.0	BRO	DEM	1	3
85247	1.0	BRO	DEM	1	3
85248	1.0	PUT	REP	0	5
85249	1.0	BRO	REP	0	5
85250	1.0	BRE	REP	0	5
85251	1.0	PAL	DEM	0	5
85252	1.0	DAD	DEM	0	3
85253	1.0	BRO	REP	0	5
85254	1.0	SAN	NPA	0	5
85255	0.0	PAS	NPA	1	9
85256	1.0	FLA	REP	1	5
85257	1.0	DUV	DEM	0	5
85258	1.0	MRT	DEM	0	5
85259	1.0	DAD	REP	0	4
85260	1.0	HIL	REP	1	5
85261	1.0	VOL	DEM	0	5
85262	1.0	BRO	DEM	1	5
85263	1.0	ORA	REP	1	6
85264	1.0	BRO	REP	1	5
85265	1.0	HIL	DEM	0	5
85266	1.0	GAD	DEM	0	3
85267	1.0	DUV	NPA	1	5
85268	1.0	SEM	NPA	1	3
85269	1.0	PAL	LPF	0	5
85270	1.0	OSC	NPA	1	5
85271	0.0	CHA	NPA	0	5
85272	1.0	HIL	REP	0	5
85273	0.0	BRO	DEM	1	3
85274	1.0	BRE	REP	0	5
85275	1.0	BRE	NPA	0	5
85276	1.0	HIL	DEM	1	4
85277	0.0	BRO	NPA	0	4
85278	1.0	BRO	DEM	0	5
85279	1.0	BRO	NPA	1	4
85280	1.0	NAS	DEM	0	5
85281	1.0	PIN	DEM	0	4
85282	0.0	CLL	DEM	1	5
85283	1.0	LEE	REP	1	5
85284	1.0	BRO	REP	1	5
85285	1.0	BRO	DEM	1	5
85286	1.0	DUV	REP	0	7
85287	0.0	DAD	NPA	1	4
85288	1.0	PAL	DEM	1	3
85289	1.0	PIN	REP	1	5
85290	1.0	DAD	REP	1	4
85291	1.0	MRT	NPA	1	5
85292	1.0	ORA	DEM	0	5
85293	0.0	LEO	REP	0	5
85294	0.0	WAL	REP	1	5
85295	1.0	DAD	REP	1	4
85296	1.0	ORA	DEM	1	2
85297	1.0	HAR	REP	0	5
85298	1.0	DUV	DEM	1	3
85299	1.0	POL	NPA	0	5
85300	1.0	DAD	DEM	1	5
85301	1.0	PAL	DEM	0	3
85302	1.0	GLA	NPA	1	5
85303	1.0	SAR	REP	1	5
85304	1.0	DUV	DEM	1	3
85305	1.0	LEO	REP	1	5
85306	0.0	STL	NPA	0	3
85307	1.0	DAD	REP	0	5
85308	1.0	ESC	NPA	0	5
85309	1.0	ORA	DEM	1	3
85310	1.0	LEE	DEM	1	5
85311	1.0	OSC	DEM	0	4
85312	1.0	DAD	DEM	0	3
85313	1.0	OKA	REP	0	5
85314	1.0	DAD	REP	0	5
85315	1.0	POL	NPA	0	4
85316	1.0	IND	NPA	0	5
85317	1.0	WAL	DEM	0	5
85318	1.0	BRA	DEM	1	3
85319	1.0	DUV	NPA	1	3
85320	1.0	ESC	REP	0	5
85321	0.0	ORA	NPA	0	4
85322	0.0	HER	REP	0	5
85323	1.0	OKA	DEM	0	5
85324	1.0	PIN	NPA	1	5
85325	1.0	ORA	DEM	1	3
85326	0.0	DAD	REP	0	3
85327	1.0	PIN	DEM	0	3
85328	1.0	LEE	DEM	0	4
85329	1.0	VOL	DEM	1	5
85330	0.0	SEM	NPA	1	3
85331	1.0	DAD	REP	1	4
85332	1.0	POL	DEM	1	3
85333	1.0	MAN	REP	0	5
85334	1.0	PAL	NPA	1	5
85335	0.0	ESC	NPA	0	7
85336	1.0	DAD	REP	0	4
85337	0.0	DAD	NPA	1	7
85338	1.0	PAS	NPA	1	5
85339	1.0	VOL	REP	1	5
85340	1.0	CLL	REP	0	5
85341	0.0	BRE	NPA	0	5
85342	1.0	DUV	REP	1	4
85343	0.0	PAL	NPA	1	2
85344	1.0	DUV	DEM	1	3
85345	1.0	DAD	REP	0	5
85346	1.0	BRO	REP	0	5
85347	1.0	DAD	NPA	1	4
85348	0.0	HIL	DEM	1	4
85349	1.0	DUV	NPA	0	3
85350	0.0	BRE	NPA	1	6
85351	1.0	PAL	NPA	1	5
85352	1.0	ORA	NPA	1	2
85353	1.0	PAL	DEM	1	5
85354	1.0	BRO	NPA	0	5
85355	1.0	POL	NPA	0	5
85356	1.0	HER	DEM	0	5
85357	0.0	PAL	NPA	0	9
85358	0.0	ORA	NPA	0	5
85359	1.0	SEM	REP	0	3
85360	1.0	CLL	REP	0	4
85361	1.0	HIL	REP	0	5
85362	1.0	BRO	DEM	1	5
85363	1.0	HIG	REP	1	5
85364	1.0	PAL	DEM	1	3
85365	1.0	VOL	REP	1	5
85366	1.0	SAN	DEM	0	5
85367	1.0	BRE	DEM	0	3
85368	1.0	OSC	DEM	0	4
85369	0.0	ORA	NPA	0	5
85370	1.0	POL	DEM	1	3
85371	1.0	PAL	REP	0	5
85372	1.0	ORA	NPA	0	5
85373	1.0	HIL	DEM	1	3
85374	0.0	SEM	NPA	0	9
85375	0.0	PAL	REP	1	5
85376	1.0	DAD	NPA	1	4
85377	1.0	ALA	REP	0	2
85378	1.0	VOL	DEM	1	5
85379	1.0	ORA	DEM	1	5
85380	1.0	BRO	REP	0	5
85381	0.0	HOL	NPA	1	5
85382	1.0	PAS	REP	1	5
85383	1.0	DUV	DEM	0	5
85384	1.0	ALA	REP	1	5
85385	1.0	MRN	REP	1	5
85386	1.0	BRO	REP	1	5
85387	0.0	DAD	DEM	0	4
85388	1.0	DAD	REP	0	4
85389	1.0	HIL	DEM	1	5
85390	1.0	BRO	DEM	0	5
85391	0.0	CLA	REP	0	5
85392	1.0	SEM	REP	1	6
85393	1.0	PIN	DEM	1	5
85394	1.0	BAY	REP	1	5
85395	1.0	HIL	REP	0	5
85396	1.0	CHA	DEM	1	5
85397	1.0	DAD	DEM	1	3
85398	1.0	HER	DEM	0	4
85399	1.0	PUT	DEM	0	5
85400	1.0	VOL	DEM	1	4
85401	1.0	ORA	DEM	1	5
85402	1.0	UNI	REP	0	5
85403	1.0	ORA	DEM	1	3
85404	1.0	SEM	DEM	0	5
85405	1.0	HIL	REP	1	5
85406	1.0	BRE	NPA	1	4
85407	1.0	SAR	REP	0	5
85408	1.0	CHA	DEM	1	5
85409	1.0	PIN	DEM	0	5
85410	1.0	ALA	REP	0	5
85411	1.0	PIN	NPA	1	5
85412	1.0	DUV	DEM	1	3
85413	1.0	SEM	REP	1	5
85414	1.0	DAD	NPA	0	4
85415	0.0	HIL	DEM	1	5
85416	1.0	MAD	DEM	1	5
85417	1.0	LEV	DEM	0	5
85418	1.0	WAL	REP	0	5
85419	1.0	LAK	REP	0	5
85420	1.0	DUV	DEM	0	3
85421	1.0	ORA	DEM	1	3
85422	1.0	DUV	DEM	1	5
85423	1.0	DUV	DEM	1	3
85424	1.0	LEE	REP	1	5
85425	1.0	CHA	REP	1	5
85426	1.0	CIT	REP	0	5
85427	1.0	SEM	NPA	1	4
85428	1.0	DAD	NPA	0	4
85429	1.0	HIL	NPA	1	5
85430	1.0	LAK	REP	1	5
85431	1.0	POL	DEM	0	4
85432	1.0	ORA	DEM	1	5
85433	1.0	DAD	REP	0	5
85434	1.0	BRO	REP	1	5
85435	1.0	PIN	NPA	0	5
85436	1.0	ORA	NPA	1	4
85437	0.0	PIN	REP	0	5
85438	0.0	DAD	NPA	1	5
85439	1.0	DAD	DEM	1	3
85440	0.0	LEE	NPA	1	5
85441	1.0	CHA	DEM	0	5
85442	1.0	CLM	REP	0	5
85443	0.0	DUV	REP	1	5
85444	1.0	PIN	NPA	1	5
85445	1.0	PAS	INT	0	5
85446	0.0	CLA	REP	1	5
85447	1.0	POL	REP	1	5
85448	1.0	MAN	REP	0	5
85449	1.0	ORA	REP	1	5
85450	1.0	DAD	NPA	1	4
85451	1.0	CIT	DEM	0	5
85452	1.0	SAR	REP	1	5
85453	1.0	CLL	REP	1	5
85454	1.0	ALA	NPA	1	5
85455	0.0	ORA	NPA	1	4
85456	1.0	PAL	DEM	0	5
85457	1.0	IND	NPA	0	5
85458	0.0	DAD	DEM	0	3
85459	1.0	LEO	NPA	0	5
85460	1.0	ORA	DEM	0	3
85461	1.0	DUV	REP	1	5
85462	1.0	DAD	DEM	1	3
85463	1.0	BRO	NPA	0	5
85464	1.0	MRN	DEM	1	5
85465	0.0	HIL	NPA	1	5
85466	0.0	HIL	DEM	0	3
85467	1.0	LAK	NPA	0	5
85468	1.0	PAL	REP	1	5
85469	1.0	BRE	REP	0	5
85470	0.0	DUV	REP	0	5
85471	1.0	CAL	REP	0	5
85472	1.0	DUV	REP	0	5
85473	1.0	LEE	REP	1	5
85474	1.0	LAK	DEM	1	5
85475	1.0	DUV	DEM	1	3
85476	0.0	BRO	NPA	0	4
85477	0.0	BRE	REP	0	5
85478	1.0	VOL	DEM	0	5
85479	1.0	DUV	DEM	1	3
85480	1.0	DAD	REP	1	4
85481	1.0	SUM	DEM	0	5
85482	1.0	CIT	REP	1	5
85483	1.0	SAR	NPA	1	5
85484	1.0	SUM	DEM	0	5
85485	1.0	BRO	DEM	0	5
85486	1.0	ORA	DEM	0	3
85487	1.0	SEM	REP	1	5
85488	0.0	HIL	DEM	0	4
85489	1.0	BRE	REP	0	5
85490	1.0	BRE	DEM	1	5
85491	1.0	HIL	REP	0	5
85492	1.0	CIT	REP	1	5
85493	0.0	DAD	REP	0	5
85494	1.0	ALA	DEM	1	4
85495	1.0	JEF	REP	1	5
85496	1.0	BRO	DEM	0	3
85497	1.0	DIX	DEM	1	5
85498	1.0	HIL	REP	0	5
85499	1.0	CHA	NPA	0	5
85500	1.0	SAR	REP	0	5
85501	1.0	BRO	REP	1	4
85502	0.0	BRE	NPA	0	5
85503	1.0	VOL	NPA	1	4
85504	1.0	DUV	DEM	1	3
85505	1.0	BRO	NPA	0	5
85506	1.0	PAL	DEM	1	4
85507	0.0	DAD	DEM	0	3
85508	1.0	DAD	DEM	0	4
85509	1.0	BRO	REP	1	5
85510	1.0	BRO	REP	0	5
85511	1.0	ORA	REP	0	5
85512	1.0	CLL	REP	0	5
85513	1.0	ORA	DEM	1	5
85514	1.0	PAL	REP	1	5
85515	1.0	SUM	REP	0	5
85516	1.0	OSC	NPA	1	5
85517	1.0	LEE	REP	0	5
85518	1.0	BRO	NPA	0	3
85519	1.0	VOL	REP	0	5
85520	1.0	GAD	REP	1	5
85521	0.0	DAD	DEM	1	3
85522	1.0	PIN	DEM	0	5
85523	1.0	PAL	DEM	0	3
85524	1.0	LAK	REP	1	5
85525	0.0	BRO	DEM	0	4
85526	1.0	PIN	NPA	1	5
85527	1.0	OSC	REP	0	5
85528	1.0	CIT	REP	1	5
85529	1.0	OSC	REP	1	5
85530	1.0	BRO	DEM	1	3
85531	1.0	SAR	DEM	0	5
85532	1.0	HIL	NPA	0	4
85533	1.0	PAL	REP	1	5
85534	1.0	POL	NPA	1	5
85535	1.0	MAN	DEM	1	5
85536	1.0	LAK	REP	0	5
85537	0.0	SAR	NPA	1	5
85538	0.0	HEN	NPA	1	5
85539	1.0	ORA	NPA	1	5
85540	1.0	CAL	REP	1	5
85541	1.0	LEO	REP	1	5
85542	0.0	DAD	NPA	0	3
85543	1.0	HIG	DEM	1	5
85544	1.0	LAK	NPA	1	5
85545	1.0	DAD	DEM	1	3
85546	1.0	PAS	DEM	0	5
85547	1.0	OSC	NPA	1	5
85548	1.0	DUV	DEM	1	3
85549	1.0	LEE	REP	0	5
85550	1.0	STL	DEM	1	5
85551	1.0	BRE	NPA	0	5
85552	1.0	PIN	DEM	1	5
85553	0.0	DAD	DEM	0	4
85554	1.0	DAD	DEM	1	4
85555	1.0	HIL	REP	1	4
85556	1.0	SAN	DEM	1	5
85557	1.0	DAD	DEM	1	2
85558	1.0	POL	REP	1	5
85559	1.0	DAD	NPA	1	3
85560	1.0	LEO	DEM	0	5
85561	1.0	PAL	REP	1	5
85562	1.0	DAD	REP	1	4
85563	1.0	CLA	DEM	1	3
85564	1.0	LEE	DEM	1	5
85565	1.0	PAS	DEM	1	5
85566	1.0	MON	REP	0	5
85567	1.0	DAD	REP	1	4
85568	1.0	VOL	REP	1	5
85569	0.0	BRO	NPA	1	5
85570	1.0	STL	DEM	1	4
85571	1.0	STJ	DEM	1	5
85572	1.0	SEM	DEM	1	3
85573	0.0	PAL	DEM	0	5
85574	1.0	ORA	NPA	1	4
85575	1.0	MON	DEM	0	5
85576	1.0	PAL	DEM	1	3
85577	1.0	CLL	DEM	0	5
85578	1.0	PIN	DEM	0	5
85579	0.0	CLL	REP	1	5
85580	1.0	PAL	REP	0	5
85581	1.0	PIN	DEM	1	5
85582	1.0	CIT	NPA	0	5
85583	1.0	MRN	REP	0	5
85584	1.0	HIL	REP	0	6
85585	1.0	FLA	NPA	0	5
85586	0.0	BRO	DEM	0	1
85587	1.0	POL	REP	1	5
85588	1.0	ORA	DEM	1	3
85589	1.0	DAD	DEM	1	3
85590	1.0	MRN	REP	1	5
85591	1.0	POL	INT	0	5
85592	1.0	PAL	DEM	0	3
85593	1.0	LEE	REP	0	4
85594	1.0	PAL	REP	1	5
85595	0.0	MRT	NPA	0	5
85596	0.0	CHA	NPA	0	5
85597	0.0	ESC	REP	0	5
85598	1.0	CLL	REP	0	5
85599	1.0	CLL	DEM	1	4
85600	0.0	MAN	REP	1	5
85601	1.0	PAL	DEM	1	9
85602	1.0	HIL	DEM	1	3
85603	1.0	VOL	NPA	0	5
85604	1.0	DAD	INT	1	4
85605	1.0	ORA	REP	0	5
85606	1.0	MAN	REP	1	5
85607	1.0	CLA	REP	0	5
85608	1.0	POL	REP	0	5
85609	0.0	BRO	DEM	0	3
85610	1.0	BRO	REP	0	5
85611	1.0	PAS	NPA	1	5
85612	1.0	DAD	REP	0	5
85613	1.0	MRT	NPA	0	5
85614	1.0	LEO	DEM	1	5
85615	1.0	SAR	REP	1	5
85616	1.0	LAK	DEM	0	5
85617	1.0	DAD	DEM	1	5
85618	1.0	PIN	NPA	0	5
85619	1.0	PAL	REP	0	5
85620	0.0	HIL	DEM	0	3
85621	1.0	HIL	DEM	1	5
85622	1.0	LEE	REP	0	5
85623	1.0	PAL	DEM	1	5
85624	1.0	DUV	REP	0	5
85625	1.0	HER	REP	0	5
85626	1.0	VOL	NPA	1	5
85627	1.0	NAS	NPA	1	5
85628	1.0	BRO	DEM	1	5
85629	1.0	CLL	REP	1	5
85630	0.0	ORA	NPA	0	4
85631	1.0	ORA	NPA	1	2
85632	1.0	OKA	REP	1	5
85633	1.0	DUV	REP	0	5
85634	0.0	POL	NPA	1	2
85635	1.0	MON	NPA	1	5
85636	1.0	CLL	REP	1	5
85637	1.0	DAD	DEM	1	5
85638	1.0	PIN	REP	1	5
85639	1.0	PAL	DEM	1	5
85640	1.0	DAD	DEM	1	3
85641	1.0	MRN	NPA	1	5
85642	1.0	ESC	REP	1	5
85643	0.0	HIL	NPA	1	5
85644	1.0	WAL	DEM	1	5
85645	1.0	BRO	NPA	1	9
85646	1.0	BRO	NPA	0	5
85647	0.0	NAS	REP	1	5
85648	1.0	POL	REP	0	5
85649	1.0	DAD	NPA	1	5
85650	0.0	HER	REP	1	5
85651	0.0	ALA	DEM	0	3
85652	1.0	DAD	REP	1	5
85653	1.0	DAD	DEM	0	3
85654	1.0	HIL	REP	0	5
85655	1.0	ALA	REP	0	5
85656	1.0	DAD	DEM	1	4
85657	1.0	SAR	DEM	1	5
85658	1.0	HIL	DEM	1	5
85659	1.0	LAF	DEM	1	5
85660	1.0	PAL	DEM	1	9
85661	1.0	HIL	REP	0	5
85662	1.0	PAL	DEM	1	5
85663	1.0	ORA	NPA	1	4
85664	1.0	HIL	REP	0	5
85665	1.0	PIN	REP	1	5
85666	1.0	PAL	NPA	1	3
85667	1.0	CIT	DEM	1	5
85668	1.0	PAL	DEM	0	5
85669	1.0	HIG	REP	1	4
85670	1.0	BRO	NPA	0	9
85671	1.0	PAS	REP	0	5
85672	1.0	BRO	DEM	0	3
85673	1.0	OSC	DEM	0	4
85674	1.0	BRO	DEM	1	3
85675	1.0	MAD	REP	0	5
85676	1.0	DAD	DEM	0	3
85677	1.0	CLA	REP	1	5
85678	1.0	OKA	DEM	1	3
85679	1.0	PAL	REP	1	5
85680	1.0	MAN	DEM	1	5
85681	1.0	ORA	NPA	1	5
85682	1.0	DAD	NPA	1	5
85683	1.0	BRO	DEM	1	3
85684	1.0	MRN	DEM	1	5
85685	0.0	HIL	NPA	0	5
85686	1.0	SAN	NPA	1	5
85687	1.0	NAS	REP	1	5
85688	0.0	BRO	NPA	0	4
85689	1.0	BRO	REP	0	5
85690	1.0	DAD	DEM	0	5
85691	1.0	STL	REP	0	5
85692	1.0	CIT	DEM	1	5
85693	1.0	SAR	DEM	0	5
85694	1.0	BRA	REP	0	5
85695	1.0	SAR	REP	0	5
85696	1.0	CHA	INT	0	5
85697	1.0	PAL	DEM	0	5
85698	1.0	PAL	DEM	1	4
85699	1.0	DAD	DEM	1	3
85700	1.0	BRO	DEM	1	5
85701	0.0	LEE	NPA	0	5
85702	1.0	DUV	NPA	1	3
85703	1.0	STJ	NPA	1	5
85704	1.0	MON	REP	0	5
85705	1.0	MAN	REP	1	5
85706	1.0	DAD	DEM	0	4
85707	1.0	BRO	REP	1	5
85708	1.0	SUM	DEM	1	5
85709	1.0	LAK	REP	0	5
85710	1.0	BRO	DEM	0	5
85711	1.0	PAL	NPA	0	9
85712	1.0	DAD	NPA	0	3
85713	0.0	POL	DEM	0	2
85714	1.0	STJ	NPA	1	5
85715	1.0	DAD	REP	1	4
85716	1.0	PAL	REP	1	5
85717	1.0	STJ	DEM	1	5
85718	1.0	HIL	DEM	0	9
85719	1.0	DAD	NPA	1	7
85720	1.0	DUV	REP	0	5
85721	0.0	HIL	DEM	1	5
85722	1.0	HER	REP	0	5
85723	1.0	ORA	DEM	1	5
85724	0.0	PAL	REP	0	4
85725	1.0	BRO	REP	0	4
85726	1.0	DUV	DEM	0	3
85727	0.0	DAD	DEM	1	3
85728	1.0	DAD	DEM	1	3
85729	1.0	LAK	INT	1	5
85730	0.0	IND	REP	1	5
85731	1.0	FLA	REP	1	6
85732	1.0	OKA	NPA	1	5
85733	1.0	DUV	DEM	1	3
85734	1.0	ORA	NPA	1	5
85735	1.0	DES	REP	0	5
85736	1.0	DAD	DEM	0	3
85737	1.0	PAS	INT	1	5
85738	0.0	ORA	NPA	0	9
85739	1.0	PAL	DEM	1	6
85740	1.0	LEE	NPA	0	5
85741	1.0	BRO	DEM	1	3
85742	1.0	VOL	NPA	1	3
85743	1.0	LEE	REP	1	5
85744	0.0	BRE	NPA	1	5
85745	1.0	PIN	REP	1	5
85746	1.0	DAD	NPA	1	4
85747	0.0	ORA	DEM	0	3
85748	1.0	DUV	DEM	0	3
85749	0.0	HIL	DEM	1	3
85750	1.0	MRN	REP	0	5
85751	1.0	DES	REP	1	5
85752	0.0	MRN	REP	1	5
85753	0.0	BRE	NPA	0	5
85754	1.0	MRN	REP	0	5
85755	1.0	DAD	DEM	0	5
85756	1.0	FLA	REP	0	5
85757	1.0	ORA	NPA	0	4
85758	1.0	FLA	NPA	1	5
85759	1.0	BRE	NPA	1	5
85760	0.0	VOL	NPA	0	5
85761	1.0	CLL	DEM	1	5
85762	1.0	POL	REP	1	5
85763	1.0	BRO	DEM	0	5
85764	1.0	HIL	DEM	0	5
85765	1.0	BRE	INT	1	5
85766	1.0	WAL	REP	0	5
85767	1.0	HER	DEM	1	4
85768	0.0	STL	NPA	1	5
85769	1.0	STL	NPA	0	4
85770	0.0	VOL	NPA	0	5
85771	1.0	BRO	REP	1	5
85772	1.0	DAD	NPA	1	4
85773	1.0	BRO	DEM	1	6
85774	1.0	BAY	DEM	1	5
85775	1.0	CLL	DEM	0	5
85776	1.0	PIN	DEM	0	5
85777	1.0	STL	NPA	0	5
85778	0.0	PAS	NPA	0	5
85779	1.0	DUV	REP	1	5
85780	1.0	VOL	NPA	0	5
85781	1.0	DUV	DEM	1	3
85782	1.0	MON	REP	0	5
85783	1.0	BRO	NPA	0	4
85784	1.0	DAD	DEM	1	4
85785	0.0	STL	REP	0	5
85786	1.0	DUV	REP	1	5
85787	1.0	DUV	NPA	1	5
85788	1.0	SUM	DEM	1	3
85789	1.0	PAL	DEM	1	5
85790	1.0	DUV	DEM	1	3
85791	0.0	BRO	NPA	0	5
85792	1.0	STL	REP	1	5
85793	1.0	STL	REP	1	5
85794	1.0	BRO	REP	0	5
85795	1.0	HIL	DEM	0	5
85796	1.0	NAS	NPA	1	5
85797	1.0	SEM	DEM	0	5
85798	0.0	ORA	NPA	1	3
85799	1.0	VOL	REP	1	5
85800	1.0	PAS	DEM	1	5
85801	1.0	SEM	DEM	1	5
85802	1.0	BRO	NPA	1	4
85803	1.0	MRN	NPA	1	5
85804	1.0	BRO	DEM	1	4
85805	1.0	PAS	NPA	1	5
85806	1.0	CHA	DEM	0	5
85807	1.0	CHA	NPA	0	5
85808	1.0	ORA	NPA	0	5
85809	1.0	PIN	REP	1	5
85810	1.0	SAN	REP	1	5
85811	1.0	CLL	INT	0	5
85812	1.0	BRO	INT	0	3
85813	1.0	ESC	REP	1	5
85814	1.0	POL	REP	1	5
85815	1.0	HER	REP	0	5
85816	1.0	POL	REP	0	5
85817	1.0	LEE	DEM	1	5
85818	1.0	HIL	NPA	0	9
